index,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Total Operating Income As Reported,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Income Expense,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Interest Income Non Operating,Operating Income,Operating Expense,Research And Development,Selling General And Administration,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Total Unusual Items,Total Unusual Items Excluding Goodwill,Rent Expense Supplemental,Special Income Charges,Other Special Charges,Impairment Of Capital Assets,Restructuring And Mergern Acquisition,Other Operating Expenses,Selling And Marketing Expense,Otherunder Preferred Stock Dividend,Minority Interests,Gain On Sale Of Security,Net Income Discontinuous Operations,Depreciation Amortization Depletion Income Statement,Depreciation And Amortization In Income Statement,Amortization,Amortization Of Intangibles Income Statement,Average Dilution Earnings,Gain On Sale Of Business,General And Administrative Expense,Other Gand A,Gain On Sale Of Ppe,Write Off,Earnings From Equity Interest,Earnings From Equity Interest Net Of Tax,Other Taxes,Salaries And Wages,Preferred Stock Dividends,Total Other Finance Cost,Depreciation Income Statement,Provision For Doubtful Accounts,Rent And Landing Fees,Excise Taxes,Insurance And Claims,Net Income From Tax Loss Carryforward,Net Income Extraordinary,Securities Amortization,Depletion Income Statement
2022-12-31 00:00:00,0.0,0.235,,7183000000.0,1248000000.0,,,,10682000000.0,1545000000.0,12227000000.0,7183000000.0,7183000000.0,,,1894000000.0,1885000000.0,3.5,3.52,6635000000.0,6635000000.0,7183000000.0,7183000000.0,7183000000.0,2205000000.0,9388000000.0,,,,,,,,,6355000000.0,,,20762000000.0,20762000000.0,,,,,,,,,419000000.0,,,0.0,,1248000000.0,1248000000.0,596000000.0,596000000.0,,,5936000000.0,,,,,,,5936000000.0,548000000.0,,652000000.0,,,,,,,,
2021-12-31 00:00:00,0.0,0.241,,5855000000.0,1164000000.0,,,,8030000000.0,476000000.0,8506000000.0,5855000000.0,5855000000.0,,,1897000000.0,1887000000.0,2.83,2.84,5360000000.0,5360000000.0,5855000000.0,5855000000.0,5855000000.0,1858000000.0,7713000000.0,,,,,,,,,5935000000.0,,,18520000000.0,18520000000.0,,,,,,,,,485000000.0,,,0.0,,1164000000.0,1164000000.0,615000000.0,615000000.0,,,5450000000.0,862000000.0,,,,,,5450000000.0,495000000.0,,549000000.0,,,,,,,,
2020-12-31 00:00:00,0.0,0.233,,3299000000.0,604000000.0,,,,6113000000.0,418000000.0,6531000000.0,3299000000.0,3299000000.0,,,1435000000.0,1429000000.0,2.12,2.13,3043000000.0,3043000000.0,3299000000.0,3299000000.0,3299000000.0,1001000000.0,4300000000.0,,,,,,,,,4280000000.0,,,11691000000.0,11691000000.0,,,,,,,,,326000000.0,,,0.0,,604000000.0,604000000.0,190000000.0,190000000.0,,,3954000000.0,516000000.0,,,,,,3954000000.0,256000000.0,,414000000.0,,,,,,,,
Symbol,SCHW,SCHW,,SCHW,SCHW,,,,SCHW,SCHW,SCHW,SCHW,SCHW,,,SCHW,SCHW,SCHW,SCHW,SCHW,SCHW,SCHW,SCHW,SCHW,SCHW,SCHW,,,,,,,,,SCHW,,,SCHW,SCHW,,,,,,,,,SCHW,,,SCHW,,SCHW,SCHW,SCHW,SCHW,,,SCHW,SCHW,,,,,,SCHW,SCHW,,SCHW,,,,,,,,
2023-12-31 00:00:00,-34083980.0,0.17,1114808000.0,150726000.0,440845000.0,7229913000.0,914314000.0,473469000.0,290235000.0,41075000.0,331310000.0,317136020.0,150726000.0,12720907000.0,224778000.0,594405604.0,566612815.0,0.25,0.27,150726000.0,150726000.0,150726000.0,162682000.0,162682000.0,262680000.0,432394000.0,-200494000.0,,290235000.0,41075000.0,331310000.0,342653000.0,5490994000.0,1164126000.0,3913947000.0,5833647000.0,7229913000.0,13063560000.0,13063560000.0,-200494000.0,-200494000.0,,-79325000.0,-38550000.0,117875000.0,,-221021000.0,2779223000.0,,-11956000.0,-121169000.0,,,,,,,,1134724000.0,1134724000.0,,,,-7032000.0,,,,,,633942000.0,,,,,,,
2022-12-31 00:00:00,-74474790.0,0.17,-588706000.0,-1651421000.0,428344000.0,7264428000.0,-1026793000.0,-1455137000.0,70119000.0,45396000.0,115515000.0,-1287808790.0,-1651421000.0,13582270000.0,-1487508000.0,558119948.0,558119948.0,-2.96,-2.96,-1651421000.0,-1651421000.0,-1651421000.0,-1657772000.0,-1657772000.0,168395000.0,-1500533000.0,-438087000.0,,70119000.0,45396000.0,115515000.0,-1132565000.0,6317842000.0,1376501000.0,4706835000.0,5185277000.0,7264428000.0,12449705000.0,12449705000.0,-438087000.0,-438087000.0,,-155246000.0,-199697000.0,354943000.0,,-279184000.0,3269223000.0,,6351000.0,-282841000.0,,,,,,,,1437612000.0,1437612000.0,,,,11156000.0,,,,,,513690000.0,,,,,,,
2021-12-31 00:00:00,-5326100.0,0.17,-1267946000.0,-2046759000.0,279032000.0,6059455000.0,-1299276000.0,-1578308000.0,-100794000.0,136876000.0,36082000.0,-2020755100.0,-2046759000.0,11538250000.0,-1583060000.0,532705796.0,532705796.0,-3.84,-3.84,-2046759000.0,-2046759000.0,-2046759000.0,-2043030000.0,-2043030000.0,332865000.0,-1715184000.0,-31330000.0,,-100794000.0,136876000.0,36082000.0,-1583060000.0,5478795000.0,831703000.0,4817611000.0,3895735000.0,6059455000.0,9955190000.0,9955190000.0,-31330000.0,-31330000.0,,-2069000.0,2069000.0,0.0,,-287946000.0,3829743000.0,,-3729000.0,-29261000.0,,,,,,,,987868000.0,987868000.0,,,,5019000.0,,,,,,117427000.0,,,,,,,
2020-12-31 00:00:00,-13733790.0,0.17,-1097847000.0,-1618056000.0,180761000.0,3026759000.0,-1178634000.0,-1359395000.0,-99039000.0,123843000.0,24804000.0,-1551002790.0,-1618056000.0,5678989000.0,-1303325000.0,477264888.0,477264888.0,-3.39,-3.39,-1618056000.0,-1618056000.0,-1618056000.0,-1624157000.0,-1624157000.0,141640000.0,-1483238000.0,-80874000.0,-87000.0,-99039000.0,123843000.0,24804000.0,-1303325000.0,2652230000.0,353785000.0,2430581000.0,1348905000.0,3026759000.0,4375664000.0,4375664000.0,-80787000.0,-80787000.0,,-24400000.0,24400000.0,0.0,,-189645000.0,1830875000.0,,6101000.0,-56387000.0,,,,,,,,599706000.0,599706000.0,,,,721000.0,,,,,,57509000.0,,,,,,,
Symbol,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,,SE,SE,SE,,SE,SE,,SE,SE,,,,,,,,SE,SE,,,,SE,,,,,,SE,,,,,,,
2023-12-31 00:00:00,-24465000.0,0.21,1057100000.0,339300000.0,233400000.0,3676900000.0,940600000.0,707200000.0,-268600000.0,277500000.0,14500000.0,431335000.0,341600000.0,4669400000.0,754600000.0,144900000.0,144400000.0,2.36,2.37,341600000.0,341600000.0,341600000.0,341600000.0,339300000.0,90400000.0,429700000.0,-121200000.0,-4700000.0,-268600000.0,277500000.0,14500000.0,819500000.0,821800000.0,,759100000.0,1641300000.0,3847600000.0,5488900000.0,5488900000.0,-116500000.0,-116500000.0,,-78100000.0,13200000.0,,15600000.0,,,0.0,,-38400000.0,2300000.0,62700000.0,62700000.0,62700000.0,62700000.0,,-49300000.0,,,,0.0,,,,,,5600000.0,,,,,,,,,
2022-12-31 00:00:00,-20733600.0,0.326,1147000000.0,491300000.0,184600000.0,3720500000.0,1083400000.0,898800000.0,-167400000.0,169500000.0,7200000.0,534166400.0,491600000.0,4691300000.0,944800000.0,147400000.0,145900000.0,3.33,3.37,491600000.0,491600000.0,491600000.0,491600000.0,491300000.0,238000000.0,729300000.0,-53900000.0,9700000.0,-167400000.0,169500000.0,7200000.0,950600000.0,822300000.0,,786200000.0,1772900000.0,3869000000.0,5641900000.0,5641900000.0,-63600000.0,-63600000.0,,-17000000.0,11200000.0,,12100000.0,,,0.0,,-46600000.0,300000.0,36100000.0,36100000.0,36100000.0,36100000.0,,6300000.0,,,,0.0,,,,,,5100000.0,,,,,,,,,
2021-12-31 00:00:00,2166600.0,0.314,1070400000.0,491200000.0,186400000.0,3705300000.0,1077300000.0,890900000.0,-172800000.0,174700000.0,6900000.0,486466600.0,506800000.0,4664100000.0,900900000.0,152400000.0,150900000.0,3.32,3.36,506800000.0,506800000.0,506800000.0,506800000.0,491200000.0,225000000.0,716200000.0,19300000.0,12400000.0,-172800000.0,174700000.0,6900000.0,869700000.0,811200000.0,,772400000.0,1680900000.0,3852900000.0,5533800000.0,5533800000.0,6900000.0,6900000.0,,4600000.0,18600000.0,,14500000.0,,,0.0,,2300000.0,15600000.0,38800000.0,38800000.0,38800000.0,38800000.0,,45700000.0,,,,8000000.0,,,,,,5000000.0,,,,,,,,,
2020-12-31 00:00:00,476700.0,0.227,972700000.0,484100000.0,174200000.0,3157200000.0,974800000.0,800600000.0,-180700000.0,174400000.0,10200000.0,482476700.0,502900000.0,4105100000.0,788100000.0,156000000.0,155200000.0,3.22,3.24,502700000.0,502700000.0,502900000.0,502900000.0,484100000.0,142100000.0,626200000.0,8800000.0,6700000.0,-180700000.0,174400000.0,10200000.0,798100000.0,811200000.0,,773700000.0,1609300000.0,3293900000.0,4903200000.0,4903200000.0,2100000.0,2100000.0,,-10000000.0,,,11000000.0,,,200000.0,,12100000.0,18800000.0,37500000.0,37500000.0,37500000.0,37500000.0,0.0,1000000.0,,,,0.0,,,,,,6300000.0,,,,,,,,,
Symbol,SEE,SEE,SEE,SEE,SEE,SEE,SEE,SEE,SEE,SEE,SEE,SEE,SEE,SEE,SEE,SEE,SEE,SEE,SEE,SEE,SEE,SEE,SEE,SEE,SEE,SEE,SEE,SEE,SEE,SEE,SEE,SEE,SEE,,SEE,SEE,SEE,SEE,SEE,SEE,SEE,,SEE,SEE,,SEE,,,SEE,,SEE,SEE,SEE,SEE,SEE,SEE,SEE,SEE,,,,SEE,,,,,,SEE,,,,,,,,,
2023-12-31 00:00:00,-25311200.0,0.232,4259000000.0,2388800000.0,622500000.0,12293800000.0,4149900000.0,3527400000.0,-407300000.0,417500000.0,25200000.0,2472588800.0,2388800000.0,19424400000.0,,258300000.0,255400000.0,9.25,9.35,2388800000.0,2388800000.0,2388800000.0,2388800000.0,2388800000.0,721100000.0,3109900000.0,-110300000.0,-1200000.0,-407300000.0,417500000.0,25200000.0,3627500000.0,7130600000.0,,7049900000.0,10758100000.0,12293800000.0,23051900000.0,23051900000.0,-109100000.0,-109100000.0,,-51500000.0,12800000.0,57900000.0,,80700000.0,,,,-57600000.0,,,,,,,20100000.0,7049900000.0,7071000000.0,-900000.0,,,,,-21100000.0,,15000000.0,,,,,,,,,
2022-12-31 00:00:00,-8815000.0,0.215,3586000000.0,2020100000.0,581100000.0,12823800000.0,3545000000.0,2963900000.0,-395000000.0,390800000.0,8000000.0,2052285000.0,2020100000.0,19152300000.0,,261800000.0,258000000.0,7.72,7.83,2020100000.0,2020100000.0,2020100000.0,2020100000.0,2020100000.0,553000000.0,2573100000.0,-28500000.0,12500000.0,-395000000.0,390800000.0,8000000.0,2996600000.0,6328500000.0,,6335600000.0,9325100000.0,12823800000.0,22148900000.0,22148900000.0,-41000000.0,-41000000.0,,2300000.0,,15500000.0,,-7100000.0,,,,-43300000.0,,317100000.0,317100000.0,317100000.0,317100000.0,,0.0,6335600000.0,6331600000.0,17800000.0,,,,,4000000.0,,12200000.0,,,,,,,,,
2021-12-31 00:00:00,-14694120.786267,0.170862,3241900000.0,1864400000.0,572600000.0,11401900000.0,3155900000.0,2583300000.0,-340100000.0,334700000.0,4900000.0,1935705879.213733,1864400000.0,17284300000.0,,267100000.0,262500000.0,6.98,7.1,1864400000.0,1864400000.0,1864400000.0,1864400000.0,1864400000.0,384200000.0,2248600000.0,-71600000.0,14400000.0,-340100000.0,334700000.0,4900000.0,2660300000.0,5882400000.0,,5886400000.0,8542700000.0,11401900000.0,19944600000.0,19944600000.0,-86000000.0,-86000000.0,,-104400000.0,-1400000.0,0.0,,-4000000.0,,,,18400000.0,,309500000.0,309500000.0,309500000.0,309500000.0,,-111900000.0,5886400000.0,5882000000.0,6100000.0,,,,,4400000.0,,10300000.0,,,,,,,,,
2020-12-31 00:00:00,-970000.0,0.194,3446000000.0,2030400000.0,581400000.0,9411100000.0,3441000000.0,2859600000.0,-347200000.0,340400000.0,3600000.0,2034430000.0,2030400000.0,15512400000.0,,275827869.0,271277583.0,7.36,7.483333,2030400000.0,2030400000.0,2030400000.0,2030400000.0,2030400000.0,488800000.0,2519200000.0,17100000.0,22100000.0,-347200000.0,340400000.0,3600000.0,2849300000.0,5833300000.0,,5482800000.0,8682600000.0,9679100000.0,18361700000.0,18361700000.0,-5000000.0,-5000000.0,,-14200000.0,21300000.0,2300000.0,,37100000.0,,,,9200000.0,,313400000.0,313400000.0,313400000.0,313400000.0,,0.0,5482800000.0,5477900000.0,9400000.0,,,,,4900000.0,,10400000.0,,,,,,,,,
Symbol,SHW,SHW,SHW,SHW,SHW,SHW,SHW,SHW,SHW,SHW,SHW,SHW,SHW,SHW,,SHW,SHW,SHW,SHW,SHW,SHW,SHW,SHW,SHW,SHW,SHW,SHW,SHW,SHW,SHW,SHW,SHW,SHW,,SHW,SHW,SHW,SHW,SHW,SHW,SHW,,SHW,SHW,SHW,,SHW,,,,SHW,,SHW,SHW,SHW,SHW,,SHW,SHW,SHW,SHW,,,,,SHW,,SHW,,,,,,,,,
2024-01-31 00:00:00,-520000.0,0.4,790900000.0,810400000.0,161900000.0,4345700000.0,789600000.0,627700000.0,18700000.0,,18700000.0,811180000.0,810400000.0,6543400000.0,621500000.0,54000000.0,44900000.0,15.01,17.28,810400000.0,775900000.0,810400000.0,810400000.0,810400000.0,-170600000.0,639800000.0,-6600000.0,-5300000.0,18700000.0,,18700000.0,627700000.0,2197700000.0,,2197700000.0,2825400000.0,4345700000.0,7171100000.0,7171100000.0,-1300000.0,-1300000.0,,-1300000.0,-3000000.0,9100000.0,-4800000.0,,,,,,,,,,,34500000.0,,,,,,,,,,34500000.0,,,,,,,,,,
2023-01-31 00:00:00,-37372500.0,0.165,855700000.0,376700000.0,164500000.0,4790000000.0,629200000.0,464700000.0,-13500000.0,13500000.0,0.0,565827500.0,376700000.0,7004600000.0,604900000.0,56700000.0,46600000.0,6.64,7.34,376700000.0,342200000.0,376700000.0,376700000.0,376700000.0,74500000.0,451200000.0,-372800000.0,-146300000.0,-13500000.0,13500000.0,0.0,837500000.0,2214600000.0,,2214600000.0,3052100000.0,4790000000.0,7842100000.0,7842100000.0,-226500000.0,-226500000.0,,-226500000.0,203800000.0,22700000.0,0.0,,,,,,,,,,,34500000.0,,,,,,,,,,34500000.0,,,,,,,,,,
